"year_month","zip_code","accident_count","light_signal_based_complaint_open_less_than_1_week","road_infra_based_complaint_open_less_than_1_month","road_infra_based_complaint_open_less_than_1_week","light_signal_based_complaint_open_less_than_1_month","light_signal_based_complaint_open_a_month_or_more","road_infra_based_complaint_open_a_month_or_more","dep_infra_based_complaint_open_less_than_1_week","dep_infra_based_complaint_open_less_than_1_month","dep_infra_based_complaint_open_a_month_or_more"
2021-10-01,"10012",28,7,0,10,0,2,0,0,0,0
2021-10-01,"10013",50,23,3,19,0,0,0,0,0,0
2021-10-01,"10014",17,14,2,10,0,3,0,0,0,0
2021-10-01,"10016",45,0,10,49,0,1,11,0,0,0
2021-10-01,"10017",19,1,1,10,0,1,0,0,0,0
2021-10-01,"10018",26,0,0,5,0,1,0,0,0,0
2021-10-01,"10019",39,1,1,19,0,1,1,0,0,0
2021-10-01,"10020",2,0,0,2,0,0,0,0,0,0
2021-10-01,"10021",16,0,3,15,0,1,0,0,0,0
2021-10-01,"10022",25,0,3,39,0,0,1,0,0,0
2021-10-01,"10023",23,2,0,17,0,1,2,0,0,0
2021-10-01,"10024",17,2,2,21,0,0,0,0,0,0
2021-10-01,"10025",25,3,2,18,2,1,4,0,0,0
2021-10-01,"10026",23,2,1,5,1,0,0,0,0,0
2021-10-01,"10027",45,5,2,11,1,0,1,0,0,0
2021-10-01,"10028",11,4,1,19,1,0,0,0,0,0
2021-10-01,"10029",47,2,1,18,1,4,0,0,0,0
2021-10-01,"10030",13,0,1,0,0,0,0,0,0,0
2021-10-01,"10031",25,0,2,12,1,1,0,0,0,0
2021-10-01,"10032",32,3,0,2,1,0,0,0,0,0
2021-10-01,"10033",30,3,1,10,0,2,0,0,0,0
2021-10-01,"10034",18,8,3,7,4,1,0,0,0,0
2021-10-01,"10035",53,0,1,14,0,1,1,0,0,0
2021-10-01,"10036",46,0,2,18,1,0,0,0,0,0
2021-10-01,"10037",15,0,0,2,0,0,0,0,0,0
2021-10-01,"10038",8,12,1,12,0,2,0,0,0,0
2021-10-01,"10039",17,2,0,0,0,1,0,0,0,0
2021-10-01,"10040",7,12,3,4,0,2,0,0,0,0
2021-10-01,"10065",24,0,2,27,0,2,0,0,0,0
2021-10-01,"10069",1,0,0,5,0,0,0,0,0,0
2021-10-01,"10075",9,0,0,17,0,1,0,0,0,0
2021-10-01,"10110",1,0,0,0,0,0,0,0,0,0
2021-10-01,"10119",1,0,0,0,0,0,0,0,0,0
2021-10-01,"10120",1,0,0,0,0,0,0,0,0,0
2021-10-01,"10128",22,0,3,23,0,0,0,0,0,0
2021-10-01,"10172",1,0,0,0,0,0,0,0,0,0
2021-10-01,"10280",2,1,0,2,0,0,0,0,0,0
2021-10-01,"11001",2,0,0,0,0,0,0,0,0,0
2021-10-01,"11004",13,8,3,0,0,2,0,0,0,0
2021-10-01,"11040",2,0,0,0,0,0,0,0,0,0
2021-10-01,"11101",72,27,6,27,6,6,2,0,0,0
2021-10-01,"11102",28,1,5,21,0,0,0,0,0,0
2021-10-01,"11103",30,5,4,13,1,1,1,0,0,0
2021-10-01,"11104",7,17,2,5,1,0,1,0,0,0
2021-10-01,"11105",16,8,9,11,0,1,0,0,0,0
2021-10-01,"11106",17,11,6,20,1,2,0,0,0,0
2021-10-01,"11109",3,0,0,3,0,0,0,0,0,0
2021-10-01,"11208",1,0,0,0,0,0,0,0,0,0
2021-10-01,"11237",1,0,0,0,0,0,0,0,0,0
2021-10-01,"11354",34,14,9,17,2,5,1,0,0,0
2021-10-01,"11355",26,14,8,14,4,7,2,1,0,0
2021-10-01,"11356",15,2,5,6,1,3,2,0,0,0
2021-10-01,"11357",18,17,12,15,2,0,3,0,0,0
2021-10-01,"11358",19,14,13,7,0,2,1,0,0,0
2021-10-01,"11359",1,0,0,0,0,0,0,0,0,0
2021-10-01,"11361",18,13,10,7,1,2,5,0,0,0
2021-10-01,"11362",14,8,14,7,0,0,2,0,0,0
2021-10-01,"11363",5,1,3,5,0,0,0,0,0,0
2021-10-01,"11364",14,8,10,8,1,3,3,0,0,0
2021-10-01,"11365",19,6,8,9,2,1,1,0,0,0
2021-10-01,"11366",12,12,3,6,0,3,1,0,0,0
2021-10-01,"11367",24,6,15,22,0,2,2,0,0,0
2021-10-01,"11368",83,37,9,13,7,5,4,0,0,0
2021-10-01,"11369",32,9,3,2,2,2,1,0,0,0
2021-10-01,"11370",26,11,5,8,2,0,2,0,0,0
2021-10-01,"11372",43,13,8,20,0,5,3,0,0,0
2021-10-01,"11373",77,20,10,17,4,2,1,0,0,0
2021-10-01,"11374",25,9,5,6,1,3,1,0,0,0
2021-10-01,"11375",23,35,19,30,3,2,2,0,0,0
2021-10-01,"11377",57,37,18,20,2,1,1,0,0,0
2021-10-01,"11378",37,17,9,15,4,2,1,0,0,0
2021-10-01,"11379",23,13,12,21,1,3,1,0,0,0
2021-10-01,"11385",77,41,22,17,9,10,2,0,0,0
2021-10-01,"11411",20,12,18,9,1,1,0,1,0,0
2021-10-01,"11412",30,14,2,7,0,3,0,0,0,0
2021-10-01,"11413",46,9,13,9,5,4,1,0,0,0
2021-10-01,"11414",15,3,12,3,1,0,0,0,0,0
2021-10-01,"11415",7,6,5,1,0,3,1,0,0,0
2021-10-01,"11416",21,7,6,5,2,1,0,0,0,0
2021-10-01,"11417",18,7,11,16,1,5,0,0,0,0
2021-10-01,"11418",20,19,4,12,3,3,0,0,0,0
2021-10-01,"11419",32,14,6,11,0,3,0,0,0,0
2021-10-01,"11420",59,8,15,16,1,1,2,0,0,0
2021-10-01,"11421",20,12,10,16,0,2,0,0,0,0
2021-10-01,"11422",34,8,27,9,2,6,2,0,0,0
2021-10-01,"11423",28,12,7,3,2,1,1,0,0,0
2021-10-01,"11426",11,3,11,2,0,1,1,0,0,0
2021-10-01,"11427",10,9,6,5,3,2,1,0,0,0
2021-10-01,"11428",11,4,5,5,1,0,1,0,0,0
2021-10-01,"11429",17,5,2,10,0,1,0,0,0,0
2021-10-01,"11430",3,0,1,2,0,1,0,0,0,0
2021-10-01,"11432",47,21,12,12,3,1,1,0,0,0
2021-10-01,"11433",40,10,9,4,2,6,1,0,1,0
2021-10-01,"11434",59,16,19,9,6,2,0,0,0,0
2021-10-01,"11435",50,6,6,4,0,4,2,0,0,0
2021-10-01,"11436",14,3,6,2,0,0,0,0,0,0
2021-10-01,"11691",44,14,9,3,1,4,0,0,0,0
2021-10-01,"11692",13,6,3,1,0,2,0,0,0,0
2021-10-01,"11693",10,4,4,7,0,1,0,0,0,0
2021-10-01,"11694",7,17,7,4,0,2,0,0,0,0
2021-10-01,"10301",25,34,8,9,0,2,0,0,0,0
2021-10-01,"10304",41,28,7,19,1,0,1,0,0,0
2021-10-01,"10305",32,17,15,24,0,2,1,0,0,0
2021-10-01,"10306",33,32,2,16,2,0,0,0,0,0
2021-10-01,"10307",3,7,2,7,0,0,0,0,0,0
2021-10-01,"10308",8,17,6,21,0,1,0,0,0,0
2021-10-01,"10309",10,24,12,14,0,1,1,0,0,0
2021-10-01,"10310",16,13,4,8,0,1,0,0,0,0
2021-10-01,"10312",26,41,17,31,0,2,1,0,0,0
2021-10-01,"10314",11,45,13,38,0,4,0,0,0,0
2021-11-01,"10451",45,18,3,9,9,5,0,0,0,0
2021-11-01,"10452",26,19,2,17,0,2,0,0,0,0
2021-11-01,"10453",26,16,2,5,1,2,0,0,0,0
2021-11-01,"10454",32,23,1,10,0,0,0,0,0,0
2021-11-01,"10455",30,8,2,10,1,4,0,0,0,0
2021-11-01,"10456",41,20,3,7,4,2,0,0,0,0
2021-11-01,"10457",36,20,1,5,3,3,0,0,0,0
2021-11-01,"10458",46,24,3,6,0,0,0,0,0,0
2021-11-01,"10459",32,22,0,8,5,0,0,0,0,0
2021-11-01,"10460",41,25,1,5,1,0,0,0,0,0
2021-11-01,"10461",27,40,0,9,1,2,1,0,0,0
2021-11-01,"10462",33,20,0,13,1,0,0,0,0,0
2021-11-01,"10463",23,55,3,17,12,8,0,0,0,0
2021-11-01,"10464",3,12,2,3,4,2,0,0,0,0
2021-11-01,"10465",23,51,3,8,2,5,0,0,0,0
2021-11-01,"10466",47,55,2,12,4,3,0,0,0,0
2021-11-01,"10467",57,47,1,7,4,1,0,0,0,0
2021-11-01,"10468",30,27,1,19,4,0,0,0,0,0
2021-11-01,"10469",30,55,3,13,3,2,1,0,0,0
2021-11-01,"10470",16,34,0,3,1,3,0,0,0,0
2021-11-01,"10471",5,21,5,8,2,3,0,0,0,0
2021-11-01,"10472",35,31,2,4,5,3,9,0,0,0
2021-11-01,"10473",24,45,0,4,2,2,0,0,0,0
2021-11-01,"10474",19,17,0,2,0,2,0,0,0,0
2021-11-01,"10475",21,13,5,3,1,0,0,0,0,0
2021-11-01,"11201",35,49,8,22,3,7,2,0,0,0
2021-11-01,"11203",66,59,7,13,8,4,0,0,0,0
2021-11-01,"11204",30,40,3,10,4,4,0,0,0,0
2021-11-01,"11205",18,18,3,13,2,5,0,0,0,0
2021-11-01,"11206",46,52,5,6,3,9,0,0,0,0
2021-11-01,"11207",100,45,7,18,8,19,0,0,0,0
2021-11-01,"11208",62,27,1,25,2,4,0,0,0,0
2021-11-01,"11209",14,45,0,31,4,2,0,0,0,0
2021-11-01,"11210",24,26,1,15,0,4,0,0,0,0
2021-11-01,"11211",52,29,2,8,2,5,1,0,0,0
2021-11-01,"11212",68,50,3,23,4,12,1,0,0,0
2021-11-01,"11213",30,32,1,11,2,3,0,0,0,0
2021-11-01,"11214",21,25,1,21,2,1,0,0,0,0
2021-11-01,"11215",37,52,4,23,3,8,4,0,0,0
2021-11-01,"11216",13,16,4,19,1,1,1,0,0,0
2021-11-01,"11217",33,21,3,15,3,5,0,0,0,0
2021-11-01,"11218",38,21,2,26,3,7,0,0,0,0
2021-11-01,"11219",52,24,6,16,3,5,4,0,0,0
2021-11-01,"11220",42,45,1,22,0,1,1,0,0,0
2021-11-01,"11221",38,36,5,37,5,3,0,0,0,0
2021-11-01,"11222",45,16,5,18,4,4,2,0,0,0
2021-11-01,"11223",30,23,4,41,3,6,1,0,0,0
2021-11-01,"11224",9,19,2,7,5,6,0,0,0,0
2021-11-01,"11225",33,27,3,14,1,4,0,0,0,0
2021-11-01,"11226",57,26,2,14,2,4,1,0,0,0
2021-11-01,"11228",20,23,1,11,2,1,0,0,0,0
2021-11-01,"11229",27,34,4,13,2,4,0,0,0,0
2021-11-01,"11230",36,33,1,8,6,10,0,0,0,0
2021-11-01,"11231",19,13,2,5,0,2,0,0,0,0
2021-11-01,"11232",16,15,3,19,2,3,0,0,0,0
2021-11-01,"11233",42,28,3,14,5,7,0,0,0,0
2021-11-01,"11234",53,30,0,16,6,6,0,0,0,0
2021-11-01,"11235",22,25,8,11,11,8,0,0,0,0
2021-11-01,"11236",75,35,6,11,3,1,0,0,0,0
2021-11-01,"11237",19,19,1,3,0,0,0,0,0,0
2021-11-01,"11238",26,16,4,16,0,2,0,0,0,0
2021-11-01,"11239",6,2,1,3,0,0,0,0,0,0
2021-11-01,"11249",22,4,2,11,2,0,0,0,0,0
2021-11-01,"10000",1,43,0,1,1,1,0,0,0,0
2021-11-01,"10001",27,30,0,6,1,1,0,0,0,0
2021-11-01,"10002",42,35,3,26,2,3,1,0,0,0
2021-11-01,"10003",16,15,3,25,0,3,0,0,0,0
2021-11-01,"10004",5,4,0,3,0,1,0,0,0,0
2021-11-01,"10005",1,7,0,1,0,0,0,0,0,0
2021-11-01,"10006",3,2,0,0,0,0,0,0,0,0
2021-11-01,"10007",10,12,0,8,0,4,0,0,0,0
2021-11-01,"10009",11,12,0,4,0,3,0,0,0,0
2021-11-01,"10010",11,17,2,3,0,0,2,0,0,0
2021-11-01,"10011",14,28,4,19,0,5,2,0,0,0
2021-11-01,"10012",10,11,1,13,0,0,0,0,0,0
2021-11-01,"10013",34,27,0,10,0,2,0,0,0,0
2021-11-01,"10014",9,23,2,18,0,1,0,0,0,0
2021-11-01,"10016",26,19,0,17,2,2,1,0,0,0
2021-11-01,"10017",17,11,3,2,0,0,0,0,0,0
2021-11-01,"10018",19,10,0,11,0,1,0,0,0,0
2021-11-01,"10019",41,31,1,23,0,3,0,0,0,0
2021-11-01,"10020",1,1,0,2,0,0,0,0,0,0
2021-11-01,"10021",17,12,3,8,0,1,0,0,0,0
2021-11-01,"10022",25,31,2,10,2,2,0,0,0,0
2021-11-01,"10023",18,10,8,37,0,5,6,0,0,0
2021-11-01,"10024",10,6,1,19,1,0,1,0,0,0
2021-11-01,"10025",8,15,3,14,0,1,0,0,0,0
2021-11-01,"10026",15,16,0,5,1,2,0,0,0,0
2021-11-01,"10027",26,21,8,11,0,3,2,0,0,0
2021-11-01,"10028",11,14,1,8,1,2,0,0,0,0
2021-11-01,"10029",39,41,0,14,1,1,1,0,0,0
2021-11-01,"10030",16,15,0,0,1,1,0,0,0,0
2021-11-01,"10031",12,21,0,12,0,0,0,0,0,0
2021-11-01,"10032",22,18,1,6,0,1,0,0,0,0
2021-11-01,"10033",16,28,0,4,1,2,0,0,0,0
2021-11-01,"10034",13,34,1,2,3,1,0,0,0,0
2021-11-01,"10035",31,35,2,5,0,0,0,0,0,0
2021-11-01,"10036",30,14,0,16,2,1,0,0,0,0
2021-11-01,"10037",10,17,0,1,2,3,0,0,0,0
2021-11-01,"10038",8,7,0,4,0,1,0,0,0,0
2021-11-01,"10039",6,6,0,0,1,2,0,0,0,0
2021-11-01,"10040",10,10,0,4,0,1,0,0,0,0
2021-11-01,"10065",22,14,5,21,0,3,0,0,0,0
2021-11-01,"10075",9,7,0,13,0,0,0,0,0,0
2021-11-01,"10103",1,0,0,0,0,0,0,0,0,0
2021-11-01,"10115",2,0,0,0,0,0,0,0,0,0
2021-11-01,"10119",1,0,0,0,0,0,0,0,0,0
2021-11-01,"10120",1,0,0,0,0,0,0,0,0,0
2021-11-01,"10128",19,16,1,21,0,0,3,0,0,0
2021-11-01,"10165",1,0,0,0,0,0,0,0,0,0
2021-11-01,"10280",1,1,0,0,0,0,0,0,0,0
2021-11-01,"10281",1,0,0,0,0,0,0,0,0,0
2021-11-01,"10282",1,0,0,0,0,1,0,0,0,0
2021-11-01,"11001",4,0,0,0,0,0,1,0,0,0
2021-11-01,"11004",4,9,2,0,0,0,0,0,0,0
2021-11-01,"11101",64,34,9,34,4,9,7,0,0,0
2021-11-01,"11102",11,5,3,3,3,2,2,0,0,0
2021-11-01,"11103",15,14,5,2,0,0,1,0,0,0
2021-11-01,"11104",15,9,1,2,1,0,0,0,0,0
2021-11-01,"11105",15,8,11,8,2,0,1,0,0,0
2021-11-01,"11106",19,12,3,7,1,1,3,0,0,0
2021-11-01,"11354",23,11,12,9,1,3,2,0,0,0
2021-11-01,"11355",16,10,2,5,1,0,0,0,0,0
2021-11-01,"11356",8,4,7,13,4,0,0,0,0,0
2021-11-01,"11357",12,9,20,15,2,4,2,0,1,0
2021-11-01,"11358",9,16,11,7,4,1,0,0,1,0
2021-11-01,"11359",1,0,0,0,0,0,0,0,0,0
2021-11-01,"11360",3,5,1,4,0,0,0,0,0,0
2021-11-01,"11361",8,17,6,8,3,4,0,0,0,0
2021-11-01,"11362",7,7,4,8,2,2,0,0,0,0
2021-11-01,"11363",2,2,0,1,2,1,0,0,0,0
2021-11-01,"11364",8,8,11,4,1,1,0,0,0,0
2021-11-01,"11365",14,12,6,1,3,0,2,0,0,0
2021-11-01,"11366",9,8,3,1,2,2,3,0,0,0
2021-11-01,"11367",18,9,5,8,1,1,4,0,0,0
2021-11-01,"11368",41,17,4,18,2,3,1,0,0,0
2021-11-01,"11369",25,8,1,2,1,3,4,0,0,0
2021-11-01,"11370",14,10,3,0,0,2,2,0,0,0
2021-11-01,"11372",24,22,7,10,1,4,7,0,0,0
2021-11-01,"11373",41,23,3,5,7,6,5,0,0,0
2021-11-01,"11374",15,9,9,8,1,2,1,0,0,0
2021-11-01,"11375",26,39,11,3,4,7,3,0,0,0
2021-11-01,"11377",35,41,13,10,3,6,8,0,0,0
2021-11-01,"11378",29,27,11,20,2,4,5,0,0,0
2021-11-01,"11379",14,16,5,3,2,2,3,0,0,0
2021-11-01,"11385",53,27,18,18,5,7,1,0,1,0
2021-11-01,"11411",19,6,2,7,0,0,1,0,0,0
2021-11-01,"11412",29,13,10,8,4,1,1,0,0,0
2021-11-01,"11413",40,19,6,7,2,5,2,0,0,0
2021-11-01,"11414",21,15,7,8,1,3,2,0,1,0
2021-11-01,"11415",6,7,1,1,1,0,2,0,0,0
2021-11-01,"11416",15,11,3,6,0,1,0,0,0,0
2021-11-01,"11417",16,7,4,16,0,1,1,0,2,0
2021-11-01,"11418",15,7,10,21,3,5,2,0,0,0
2021-11-01,"11419",27,11,7,11,4,1,1,0,0,0
2021-11-01,"11420",45,12,5,5,2,3,2,0,0,0
2021-11-01,"11421",11,8,2,1,2,2,0,0,0,0
2021-11-01,"11422",25,21,6,3,2,7,0,0,0,0
2021-11-01,"11423",27,11,4,3,0,1,2,0,0,0
2021-11-01,"11426",9,5,6,4,2,0,2,0,0,0
2021-11-01,"11427",12,12,9,5,1,2,0,0,0,0
2021-11-01,"11428",10,8,6,4,1,1,6,0,0,0
2021-11-01,"11429",18,9,3,2,1,0,1,0,0,0
2021-11-01,"11430",1,2,0,0,0,0,0,0,0,0
2021-11-01,"11432",42,11,8,3,3,5,3,0,0,0
2021-11-01,"11433",27,17,2,4,3,2,0,0,0,0
2021-11-01,"11434",59,36,14,13,2,3,1,0,0,0
2021-11-01,"11435",39,14,5,1,1,4,2,0,0,0
2021-11-01,"11436",8,4,4,2,0,0,0,0,0,0
2021-11-01,"11691",28,23,4,5,1,0,2,0,0,0
2021-11-01,"11692",6,9,3,5,0,0,1,0,0,0
2021-11-01,"11693",3,10,0,3,0,0,0,0,0,0
2021-11-01,"11694",5,21,2,3,0,1,0,0,0,0
2021-11-01,"10301",28,45,0,13,1,1,0,0,0,0
2021-11-01,"10304",23,27,3,16,0,0,1,0,0,0
2021-11-01,"10305",19,22,2,14,1,0,0,0,0,0
2021-11-01,"10306",23,48,0,27,3,1,0,0,0,0
2021-11-01,"10307",8,4,0,4,0,0,0,0,0,0
2021-11-01,"10308",7,12,0,5,0,0,0,0,0,0
2021-11-01,"10309",16,26,3,9,0,1,0,0,0,0
2021-11-01,"10310",14,25,0,13,1,0,0,0,0,0
2021-11-01,"10312",24,41,1,21,2,2,0,0,0,0
2021-11-01,"10314",6,67,5,33,1,2,0,0,0,0
2021-12-01,"10451",49,12,0,16,0,0,0,0,0,0
2021-12-01,"10452",28,14,0,12,0,3,0,0,0,0
2021-12-01,"10453",33,16,0,9,0,1,0,0,0,0
2021-12-01,"10454",55,9,0,16,4,4,0,0,0,0
2021-12-01,"10455",34,20,0,16,1,1,0,0,0,0
2021-12-01,"10456",51,12,1,16,0,1,0,0,0,0
2021-12-01,"10457",61,60,0,18,0,4,0,0,0,0
2021-12-01,"10458",52,35,2,10,2,0,0,0,0,0
2021-12-01,"10459",55,17,1,8,1,3,0,0,0,0
2021-12-01,"10460",42,48,0,6,0,2,0,0,0,0
2021-12-01,"10461",39,35,3,17,0,4,0,0,0,0
2021-12-01,"10462",39,20,1,14,0,1,0,0,0,0
2021-12-01,"10463",29,61,0,4,3,5,0,0,0,0
2021-12-01,"10465",25,49,0,16,1,0,0,0,0,0
2021-12-01,"10466",58,52,0,19,0,2,0,0,0,0
2021-12-01,"10467",57,37,2,28,2,5,0,0,0,0
2021-12-01,"10468",38,26,1,21,2,2,0,0,0,0
2021-12-01,"10469",43,47,3,58,4,1,0,0,0,0
2021-12-01,"10470",14,22,1,2,0,0,0,0,0,0
2021-12-01,"10471",13,21,5,29,4,1,0,0,0,0
2021-12-01,"10472",32,35,1,21,2,3,0,0,0,0
2021-12-01,"10473",27,48,1,21,2,2,0,0,0,0
2021-12-01,"10474",24,16,1,4,2,0,0,0,0,0
2021-12-01,"10475",26,16,0,4,0,1,0,0,0,0
2021-12-01,"11201",55,38,2,31,2,6,1,0,0,0
2021-12-01,"11203",71,31,1,15,1,3,1,0,0,0
2021-12-01,"11204",41,15,3,6,0,2,1,0,0,0
2021-12-01,"11205",21,11,0,13,1,5,1,0,0,0
2021-12-01,"11206",55,23,3,32,1,1,1,0,0,0
2021-12-01,"11207",126,37,0,26,4,12,0,0,0,0
2021-12-01,"11208",71,24,1,22,2,5,0,0,0,0
2021-12-01,"11209",28,24,1,37,2,0,0,0,0,0
2021-12-01,"11210",48,15,0,28,1,2,0,0,0,0
2021-12-01,"11211",55,22,1,28,3,6,0,0,0,0
2021-12-01,"11212",81,30,0,29,6,3,1,0,0,0
2021-12-01,"11213",29,13,3,10,3,6,0,0,0,0
2021-12-01,"11214",45,20,0,19,4,3,0,0,0,0
2021-12-01,"11215",50,35,0,19,1,4,0,0,0,0
2021-12-01,"11216",16,12,3,11,1,3,0,0,0,0
2021-12-01,"11217",48,35,4,21,3,3,2,0,0,0
2021-12-01,"11218",40,16,1,17,1,3,0,0,0,0
2021-12-01,"11219",42,19,4,29,1,2,0,0,0,0
2021-12-01,"11220",41,30,0,23,0,3,0,0,0,0
2021-12-01,"11221",41,19,1,23,0,2,0,0,0,0
2021-12-01,"11222",39,8,1,55,2,1,0,0,0,0
2021-12-01,"11223",48,23,2,21,1,3,2,0,0,0
2021-12-01,"11224",16,18,0,8,4,3,0,0,0,0
2021-12-01,"11225",28,12,2,12,2,0,0,0,0,0
2021-12-01,"11226",62,12,0,11,1,4,1,0,0,0
2021-12-01,"11228",19,12,2,9,0,0,0,0,0,0
2021-12-01,"11229",30,29,1,15,2,2,1,0,0,0
2021-12-01,"11230",28,30,1,23,0,8,0,0,0,0
2021-12-01,"11231",17,13,0,24,1,1,0,0,0,0
2021-12-01,"11232",19,24,0,38,2,3,0,0,0,0
2021-12-01,"11233",65,15,1,12,1,4,0,0,0,0
2021-12-01,"11234",83,43,1,39,1,7,0,0,0,0
2021-12-01,"11235",44,25,2,22,4,4,0,0,0,0
2021-12-01,"11236",95,15,0,40,2,2,1,0,0,0
2021-12-01,"11237",29,9,1,29,0,4,1,0,0,0
2021-12-01,"11238",18,12,0,24,4,0,1,0,0,0
2021-12-01,"11239",15,1,0,3,1,0,0,0,0,0
2021-12-01,"11249",26,8,0,6,0,1,0,0,0,0
2021-12-01,"10000",1,30,0,0,0,0,0,0,0,0
2021-12-01,"10001",36,14,0,3,1,0,0,0,0,0
2021-12-01,"10002",40,47,4,19,0,2,1,0,0,0
2021-12-01,"10003",18,18,2,16,1,1,1,0,0,0
2021-12-01,"10004",3,4,0,3,0,0,0,0,0,0
2021-12-01,"10005",1,5,1,1,0,0,0,0,0,0
2021-12-01,"10006",2,3,0,1,0,1,0,0,0,0
2021-12-01,"10007",11,8,1,10,1,2,0,0,0,0
2021-12-01,"10009",12,17,0,4,0,0,0,0,0,0
2021-12-01,"10010",18,20,0,10,0,0,0,0,0,0
2021-12-01,"10011",29,21,0,18,0,1,0,0,0,0
2021-12-01,"10012",15,11,0,5,0,2,0,0,0,0
2021-12-01,"10013",33,29,3,10,3,3,1,0,0,0
2021-12-01,"10014",3,6,0,17,0,2,0,0,0,0
2021-12-01,"10016",33,31,9,20,0,0,1,0,0,0
2021-12-01,"10017",29,9,0,5,0,0,0,0,0,0
2021-12-01,"10018",21,10,0,1,2,1,0,0,0,0
2021-12-01,"10019",42,8,0,25,0,0,0,0,0,0
2021-12-01,"10020",4,0,0,0,0,0,0,0,0,0
2021-12-01,"10021",13,4,1,9,0,0,0,0,0,0
2021-12-01,"10022",29,19,0,11,1,0,0,0,0,0
2021-12-01,"10023",9,10,0,18,0,4,1,0,0,0
2021-12-01,"10024",13,14,0,13,0,1,2,0,0,0
2021-12-01,"10025",17,16,0,9,3,1,0,0,0,0
2021-12-01,"10026",16,16,0,7,0,1,0,0,0,0
2021-12-01,"10027",33,48,1,6,5,3,0,0,0,0
2021-12-01,"10028",14,9,0,6,0,0,0,0,0,0
2021-12-01,"10029",42,35,0,10,1,7,0,0,0,0
2021-12-01,"10030",13,3,0,1,0,0,0,0,0,0
2021-12-01,"10031",20,24,1,3,0,0,0,0,0,0
2021-12-01,"10032",27,18,0,7,0,0,0,0,0,0
2021-12-01,"10033",25,17,0,2,0,0,0,0,0,0
2021-12-01,"10034",16,18,0,5,5,0,0,0,0,0
2021-12-01,"10035",32,22,0,4,0,0,1,0,0,0
2021-12-01,"10036",37,18,0,13,0,0,0,0,0,0
2021-12-01,"10037",12,2,0,1,0,0,0,0,0,0
2021-12-01,"10038",12,11,0,5,0,0,0,0,0,0
2021-12-01,"10039",9,3,0,3,0,0,0,0,0,0
2021-12-01,"10040",7,15,0,9,0,0,0,0,0,0
2021-12-01,"10065",35,16,4,3,1,1,0,0,0,0
2021-12-01,"10069",1,1,0,1,0,1,0,0,0,0
2021-12-01,"10075",2,8,0,8,0,0,0,0,0,0
2021-12-01,"10120",1,0,0,0,0,0,0,0,0,0
2021-12-01,"10128",18,16,1,14,0,1,0,0,0,0
2021-12-01,"10168",1,0,0,0,0,0,0,0,0,0
2021-12-01,"10279",1,0,0,0,0,0,0,0,0,0
2021-12-01,"10280",1,1,0,0,0,0,0,0,0,0
2021-12-01,"11001",1,0,0,0,0,0,0,0,0,0
2021-12-01,"11004",6,2,0,2,0,0,0,0,0,0
2021-12-01,"11040",1,0,1,0,0,0,0,0,0,0
2021-12-01,"11101",51,23,8,53,1,11,1,0,0,0
2021-12-01,"11102",16,12,2,10,0,1,1,0,0,0
2021-12-01,"11103",11,17,5,3,1,1,0,0,0,0
2021-12-01,"11104",12,4,2,2,2,0,2,0,0,0
2021-12-01,"11105",9,7,0,18,0,1,0,0,0,0
2021-12-01,"11106",21,8,3,10,2,2,1,0,0,0
2021-12-01,"11354",35,15,6,21,3,2,2,0,0,0
2021-12-01,"11355",18,4,5,9,3,2,0,0,0,0
2021-12-01,"11356",8,4,0,18,3,2,1,0,0,0
2021-12-01,"11357",17,12,10,37,0,2,2,0,0,0
2021-12-01,"11358",14,7,3,15,1,1,0,0,0,0
2021-12-01,"11360",4,1,1,5,1,0,0,0,0,0
2021-12-01,"11361",10,15,5,7,1,4,0,0,0,0
2021-12-01,"11362",6,11,0,10,1,0,0,0,0,0
2021-12-01,"11363",2,0,0,10,2,0,1,0,0,0
2021-12-01,"11364",10,12,7,27,4,2,1,0,0,0
2021-12-01,"11365",18,7,2,5,2,3,0,0,0,0
2021-12-01,"11366",15,5,1,13,0,0,0,0,0,0
2021-12-01,"11367",16,9,0,11,0,3,1,0,0,0
2021-12-01,"11368",77,22,3,20,2,4,0,0,0,0
2021-12-01,"11369",30,9,1,16,0,2,0,0,0,0
2021-12-01,"11370",20,6,0,15,0,3,0,0,0,0
2021-12-01,"11372",41,17,1,13,0,2,1,0,0,0
2021-12-01,"11373",73,34,4,24,6,3,2,0,0,0
2021-12-01,"11374",14,12,0,11,2,1,1,0,0,0
2021-12-01,"11375",22,29,1,9,3,3,0,0,0,0
2021-12-01,"11377",41,23,6,27,3,3,3,0,0,0
2021-12-01,"11378",30,19,4,25,2,5,0,0,0,0
2021-12-01,"11379",19,10,8,9,1,4,4,0,0,0
2021-12-01,"11385",57,51,5,40,3,14,1,0,0,0
2021-12-01,"11411",19,5,0,9,1,1,0,0,0,0
2021-12-01,"11412",26,7,1,5,1,0,1,0,0,0
2021-12-01,"11413",29,19,5,26,1,1,0,0,0,0
2021-12-01,"11414",11,10,2,10,2,1,1,0,0,0
2021-12-01,"11415",11,3,1,3,0,1,4,0,0,0
2021-12-01,"11416",22,16,6,11,1,1,0,1,0,0
2021-12-01,"11417",27,6,4,34,1,1,2,1,0,0
2021-12-01,"11418",26,11,4,12,0,1,0,0,0,1
2021-12-01,"11419",26,16,2,27,1,1,0,0,0,0
